aluno_id,escola_id,tempo_segundos
aluno_136,Escola_Morgado_Rosa,3118
aluno_136,Escola_Passo_Pedras,3457
aluno_136,Escola_Getulio_Vargas,1630
aluno_137,Escola_Menno_Fiege,906
aluno_137,Escola_Central_B,386
aluno_137,Escola_Zona_Norte,1224
aluno_137,Escola_Central_A,925
aluno_137,Escola_Passo_Pedras,2423
aluno_136,Escola_Castro_Alves,3741
aluno_137,Escola_Industrial,1570
aluno_137,Escola_Castro_Alves,2636
aluno_138,Escola_Morgado_Rosa,1078
aluno_138,Escola_Central_B,1883
aluno_138,Escola_Zona_Norte,3332
aluno_137,Escola_Morgado_Rosa,2885
aluno_138,Escola_Zona_Leste,2698
aluno_138,Escola_Getulio_Vargas,440
aluno_138,Escola_Central_A,2161
aluno_137,Escola_Zona_Leste,2023
aluno_138,Escola_Castro_Alves,4804
aluno_139,Escola_Central_A,1527
aluno_139,Escola_Central_B,1870
aluno_138,Escola_Menno_Fiege,2035
aluno_138,Escola_Industrial,1423
aluno_137,Escola_Getulio_Vargas,1805
aluno_139,Escola_Zona_Norte,1909
aluno_139,Escola_Morgado_Rosa,4172
aluno_139,Escola_Castro_Alves,1708
aluno_139,Escola_Zona_Leste,3804
aluno_139,Escola_Passo_Pedras,1595
aluno_138,Escola_Passo_Pedras,3137
aluno_139,Escola_Industrial,2799
aluno_139,Escola_Menno_Fiege,2512
aluno_140,Escola_Menno_Fiege,2857
aluno_140,Escola_Zona_Norte,2383
aluno_139,Escola_Getulio_Vargas,3204
aluno_140,Escola_Central_B,1630
aluno_140,Escola_Morgado_Rosa,2847
aluno_140,Escola_Industrial,1476
aluno_140,Escola_Getulio_Vargas,1955
aluno_140,Escola_Zona_Leste,3699
aluno_140,Escola_Central_A,1115
aluno_140,Escola_Passo_Pedras,815
aluno_141,Escola_Central_B,1010
aluno_141,Escola_Menno_Fiege,386
aluno_141,Escola_Central_A,1534
aluno_141,Escola_Zona_Norte,1664
aluno_140,Escola_Castro_Alves,2872
aluno_141,Escola_Getulio_Vargas,1260
aluno_141,Escola_Zona_Leste,1455
aluno_141,Escola_Industrial,2163
aluno_141,Escola_Passo_Pedras,3018
aluno_142,Escola_Central_A,1751
aluno_142,Escola_Central_B,2268
aluno_141,Escola_Morgado_Rosa,2749
aluno_141,Escola_Castro_Alves,3135
aluno_142,Escola_Zona_Norte,3035
aluno_142,Escola_Menno_Fiege,3492
aluno_142,Escola_Passo_Pedras,2123
aluno_142,Escola_Morgado_Rosa,2291
aluno_143,Escola_Central_B,1778
aluno_142,Escola_Castro_Alves,4354
aluno_143,Escola_Central_A,2056
aluno_142,Escola_Getulio_Vargas,2312
aluno_143,Escola_Menno_Fiege,1795
aluno_143,Escola_Zona_Norte,3093
aluno_143,Escola_Morgado_Rosa,1915
aluno_143,Escola_Zona_Leste,2458
aluno_142,Escola_Zona_Leste,4340
aluno_142,Escola_Industrial,1298
aluno_144,Escola_Zona_Norte,2251
aluno_143,Escola_Industrial,2058
aluno_144,Escola_Central_B,1225
aluno_143,Escola_Getulio_Vargas,1049
aluno_144,Escola_Passo_Pedras,1718
aluno_144,Escola_Menno_Fiege,2448
aluno_144,Escola_Zona_Leste,3296
aluno_144,Escola_Central_A,954
aluno_144,Escola_Morgado_Rosa,1961
aluno_144,Escola_Industrial,553
aluno_143,Escola_Passo_Pedras,3377
aluno_143,Escola_Castro_Alves,4564
aluno_145,Escola_Central_B,2350
aluno_145,Escola_Zona_Norte,3109
aluno_145,Escola_Central_A,1831
aluno_144,Escola_Getulio_Vargas,1262
aluno_144,Escola_Castro_Alves,3663
aluno_145,Escola_Morgado_Rosa,2439
aluno_146,Escola_Central_A,868
aluno_146,Escola_Zona_Norte,2129
aluno_146,Escola_Passo_Pedras,891
aluno_145,Escola_Getulio_Vargas,2394
aluno_145,Escola_Castro_Alves,3944
aluno_146,Escola_Central_B,1384
aluno_145,Escola_Passo_Pedras,1029
aluno_145,Escola_Zona_Leste,4419
aluno_145,Escola_Menno_Fiege,3577
aluno_146,Escola_Getulio_Vargas,1809
aluno_146,Escola_Menno_Fiege,2611
aluno_146,Escola_Morgado_Rosa,2701
aluno_146,Escola_Zona_Leste,3453
aluno_145,Escola_Industrial,1446
aluno_146,Escola_Castro_Alves,2888
aluno_147,Escola_Zona_Norte,3662
aluno_147,Escola_Central_A,2394
aluno_147,Escola_Menno_Fiege,4135
aluno_146,Escola_Industrial,1345
aluno_147,Escola_Passo_Pedras,864
aluno_148,Escola_Central_A,982
aluno_147,Escola_Getulio_Vargas,3470
aluno_148,Escola_Passo_Pedras,714
aluno_148,Escola_Central_B,1524
aluno_147,Escola_Morgado_Rosa,3875
aluno_147,Escola_Industrial,2760
aluno_147,Escola_Zona_Leste,4978
aluno_148,Escola_Castro_Alves,2307
aluno_148,Escola_Industrial,2187
aluno_147,Escola_Central_B,2909
aluno_149,Escola_Central_A,1536
aluno_147,Escola_Castro_Alves,3595
aluno_148,Escola_Zona_Leste,3599
aluno_148,Escola_Zona_Norte,2195
aluno_148,Escola_Menno_Fiege,2746
aluno_149,Escola_Zona_Norte,2833
aluno_149,Escola_Morgado_Rosa,1687
aluno_148,Escola_Morgado_Rosa,3561
aluno_149,Escola_Menno_Fiege,2969
aluno_149,Escola_Central_B,1751
aluno_149,Escola_Zona_Leste,3817
aluno_149,Escola_Passo_Pedras,2093
aluno_149,Escola_Getulio_Vargas,1672
aluno_149,Escola_Castro_Alves,4245
aluno_150,Escola_Menno_Fiege,2021
aluno_150,Escola_Central_A,3605
aluno_150,Escola_Zona_Norte,2896
aluno_149,Escola_Industrial,558
aluno_148,Escola_Getulio_Vargas,2588
aluno_150,Escola_Passo_Pedras,5089
aluno_150,Escola_Morgado_Rosa,4283
aluno_150,Escola_Central_B,3072
aluno_150,Escola_Getulio_Vargas,3271
aluno_151,Escola_Menno_Fiege,3064
aluno_150,Escola_Castro_Alves,3994
aluno_151,Escola_Castro_Alves,206
aluno_150,Escola_Zona_Leste,2557
aluno_151,Escola_Central_A,2808
aluno_151,Escola_Central_B,3152
aluno_151,Escola_Zona_Leste,4119
aluno_151,Escola_Morgado_Rosa,5454
aluno_152,Escola_Zona_Norte,383
aluno_151,Escola_Getulio_Vargas,4486
aluno_151,Escola_Industrial,4080
aluno_152,Escola_Central_A,1669
aluno_152,Escola_Central_B,1914
aluno_152,Escola_Menno_Fiege,1739
aluno_151,Escola_Zona_Norte,1646
aluno_151,Escola_Passo_Pedras,2781
aluno_150,Escola_Industrial,4234
aluno_152,Escola_Castro_Alves,1221
aluno_152,Escola_Passo_Pedras,3181
aluno_152,Escola_Industrial,3111
aluno_152,Escola_Zona_Leste,2793
aluno_153,Escola_Morgado_Rosa,531
aluno_152,Escola_Getulio_Vargas,3232
aluno_153,Escola_Passo_Pedras,2967
aluno_152,Escola_Morgado_Rosa,4427
aluno_153,Escola_Menno_Fiege,2782
aluno_153,Escola_Central_B,2141
aluno_153,Escola_Zona_Norte,3693
aluno_153,Escola_Getulio_Vargas,1188
aluno_153,Escola_Central_A,2396
aluno_153,Escola_Industrial,1021
aluno_154,Escola_Central_A,446
aluno_153,Escola_Zona_Leste,3445
aluno_153,Escola_Castro_Alves,5106
aluno_154,Escola_Central_B,839
aluno_154,Escola_Zona_Leste,3034
aluno_154,Escola_Zona_Norte,1571
aluno_154,Escola_Menno_Fiege,2076
aluno_154,Escola_Getulio_Vargas,2187
aluno_154,Escola_Castro_Alves,2498
aluno_154,Escola_Passo_Pedras,1235
aluno_154,Escola_Morgado_Rosa,3213
aluno_154,Escola_Industrial,1881
aluno_155,Escola_Passo_Pedras,3911
aluno_155,Escola_Central_A,2489
aluno_155,Escola_Menno_Fiege,906
aluno_155,Escola_Central_B,1956
aluno_155,Escola_Getulio_Vargas,2084
aluno_155,Escola_Zona_Norte,2021
aluno_155,Escola_Morgado_Rosa,3572
aluno_156,Escola_Morgado_Rosa,2135
aluno_155,Escola_Industrial,3058
aluno_155,Escola_Zona_Leste,852
aluno_156,Escola_Central_A,653
aluno_156,Escola_Zona_Norte,1950
aluno_156,Escola_Passo_Pedras,1506
aluno_156,Escola_Industrial,808
aluno_156,Escola_Zona_Leste,2881
aluno_157,Escola_Central_A,841
aluno_157,Escola_Central_B,1004
aluno_155,Escola_Castro_Alves,3261
aluno_157,Escola_Passo_Pedras,1627
aluno_157,Escola_Zona_Norte,2139
aluno_156,Escola_Central_B,810
aluno_157,Escola_Menno_Fiege,2228
aluno_156,Escola_Menno_Fiege,2033
aluno_156,Escola_Getulio_Vargas,1243
aluno_157,Escola_Industrial,613
aluno_156,Escola_Castro_Alves,3363
aluno_157,Escola_Zona_Leste,3076
aluno_157,Escola_Morgado_Rosa,2021
aluno_158,Escola_Central_B,2248
aluno_158,Escola_Central_A,2526
aluno_157,Escola_Getulio_Vargas,1242
aluno_158,Escola_Industrial,1532
aluno_158,Escola_Passo_Pedras,3362
aluno_158,Escola_Getulio_Vargas,806
aluno_158,Escola_Menno_Fiege,2400
aluno_158,Escola_Morgado_Rosa,1143
aluno_158,Escola_Zona_Norte,3698
aluno_157,Escola_Castro_Alves,3551
aluno_159,Escola_Menno_Fiege,462
aluno_158,Escola_Castro_Alves,5169
aluno_159,Escola_Central_A,1453
aluno_159,Escola_Zona_Norte,1761
aluno_159,Escola_Morgado_Rosa,2651
aluno_159,Escola_Zona_Leste,1358
aluno_159,Escola_Central_B,930
aluno_158,Escola_Zona_Leste,3063
aluno_159,Escola_Passo_Pedras,2938
aluno_160,Escola_Passo_Pedras,1754
aluno_159,Escola_Getulio_Vargas,1162
aluno_159,Escola_Industrial,2082
aluno_160,Escola_Central_A,989
aluno_160,Escola_Menno_Fiege,2383
aluno_160,Escola_Central_B,1159
aluno_159,Escola_Castro_Alves,3233
aluno_160,Escola_Morgado_Rosa,1900
aluno_160,Escola_Zona_Norte,2286
aluno_160,Escola_Industrial,492
aluno_160,Escola_Zona_Leste,3231
aluno_160,Escola_Castro_Alves,3699
aluno_161,Escola_Central_B,2396
aluno_161,Escola_Passo_Pedras,351
aluno_160,Escola_Getulio_Vargas,1201
aluno_161,Escola_Central_A,1881
aluno_161,Escola_Menno_Fiege,3622
aluno_161,Escola_Industrial,2190
aluno_161,Escola_Zona_Norte,3148
aluno_161,Escola_Getulio_Vargas,2899
aluno_161,Escola_Morgado_Rosa,3305
aluno_162,Escola_Zona_Norte,3497
aluno_162,Escola_Morgado_Rosa,3724
aluno_161,Escola_Zona_Leste,4465
aluno_161,Escola_Castro_Alves,3266
aluno_162,Escola_Central_B,2744
aluno_162,Escola_Passo_Pedras,699
aluno_163,Escola_Central_B,1888
aluno_162,Escola_Central_A,2229
aluno_162,Escola_Industrial,2610
aluno_163,Escola_Central_A,1373
aluno_162,Escola_Castro_Alves,3430
aluno_162,Escola_Getulio_Vargas,3319
aluno_162,Escola_Menno_Fiege,3970
aluno_162,Escola_Zona_Leste,4813
aluno_163,Escola_Passo_Pedras,573
aluno_163,Escola_Menno_Fiege,3115
aluno_163,Escola_Zona_Norte,2547
aluno_164,Escola_Central_B,905
aluno_163,Escola_Castro_Alves,2366
aluno_163,Escola_Getulio_Vargas,2913
aluno_163,Escola_Morgado_Rosa,3804
aluno_164,Escola_Central_A,1183
aluno_163,Escola_Industrial,2431
aluno_164,Escola_Passo_Pedras,2536
aluno_164,Escola_Menno_Fiege,1057
aluno_164,Escola_Zona_Norte,2355
aluno_164,Escola_Zona_Leste,1720
aluno_164,Escola_Morgado_Rosa,2056
aluno_164,Escola_Industrial,1562
aluno_163,Escola_Zona_Leste,3958
aluno_164,Escola_Getulio_Vargas,568
aluno_165,Escola_Morgado_Rosa,4070
aluno_165,Escola_Central_A,2915
aluno_165,Escola_Passo_Pedras,4399
aluno_164,Escola_Castro_Alves,3826
aluno_165,Escola_Central_B,2382
aluno_165,Escola_Menno_Fiege,1332
aluno_165,Escola_Zona_Norte,2207
aluno_166,Escola_Zona_Norte,1243
aluno_166,Escola_Central_B,744
aluno_165,Escola_Industrial,3544
aluno_165,Escola_Getulio_Vargas,2581
aluno_165,Escola_Zona_Leste,1868
aluno_165,Escola_Castro_Alves,3304
aluno_166,Escola_Central_A,1276
aluno_166,Escola_Passo_Pedras,2761
aluno_166,Escola_Castro_Alves,2715
aluno_166,Escola_Getulio_Vargas,1747
aluno_166,Escola_Menno_Fiege,539
aluno_166,Escola_Morgado_Rosa,3222
aluno_166,Escola_Zona_Leste,1892
aluno_166,Escola_Industrial,1906
aluno_168,Escola_Central_A,2451
aluno_167,Escola_Passo_Pedras,716
aluno_167,Escola_Central_B,2347
aluno_167,Escola_Zona_Norte,3105
aluno_167,Escola_Menno_Fiege,3573
aluno_167,Escola_Central_A,1828
aluno_168,Escola_Morgado_Rosa,446
aluno_167,Escola_Getulio_Vargas,2391
aluno_167,Escola_Morgado_Rosa,2964
aluno_168,Escola_Central_B,2197
aluno_168,Escola_Menno_Fiege,3123
aluno_168,Escola_Passo_Pedras,3022
aluno_168,Escola_Industrial,1077
aluno_167,Escola_Castro_Alves,3631
aluno_167,Escola_Zona_Leste,4416
aluno_167,Escola_Industrial,1682
aluno_168,Escola_Zona_Norte,3748
aluno_169,Escola_Central_A,1842
aluno_168,Escola_Zona_Leste,3786
aluno_168,Escola_Getulio_Vargas,1529
aluno_169,Escola_Morgado_Rosa,3266
aluno_169,Escola_Castro_Alves,3227
aluno_169,Escola_Menno_Fiege,3583
aluno_168,Escola_Castro_Alves,5161
aluno_169,Escola_Industrial,2151
aluno_169,Escola_Getulio_Vargas,2860
aluno_170,Escola_Zona_Norte,2154
aluno_170,Escola_Central_B,2114
aluno_170,Escola_Central_A,1771
aluno_170,Escola_Passo_Pedras,1436
aluno_170,Escola_Industrial,3043
aluno_169,Escola_Passo_Pedras,312
aluno_170,Escola_Menno_Fiege,2756
aluno_170,Escola_Castro_Alves,1681
aluno_170,Escola_Zona_Leste,4048
aluno_171,Escola_Central_B,2017
aluno_170,Escola_Getulio_Vargas,3449
aluno_171,Escola_Passo_Pedras,3093
aluno_169,Escola_Zona_Leste,4426
aluno_171,Escola_Central_A,2271
aluno_171,Escola_Morgado_Rosa,724
aluno_171,Escola_Zona_Leste,3276
aluno_171,Escola_Industrial,1263
aluno_171,Escola_Menno_Fiege,2613
aluno_172,Escola_Zona_Norte,1980
aluno_171,Escola_Castro_Alves,4981
aluno_172,Escola_Central_A,689
aluno_172,Escola_Menno_Fiege,1440
aluno_172,Escola_Central_B,441
aluno_169,Escola_Central_B,2357
aluno_172,Escola_Morgado_Rosa,2291
aluno_172,Escola_Passo_Pedras,1907
aluno_169,Escola_Zona_Norte,3110
aluno_171,Escola_Getulio_Vargas,1019
aluno_173,Escola_Central_A,894
aluno_172,Escola_Zona_Leste,2287
aluno_173,Escola_Zona_Norte,1562
aluno_172,Escola_Castro_Alves,3399
aluno_173,Escola_Central_B,361
aluno_171,Escola_Zona_Norte,3569
aluno_172,Escola_Industrial,975
aluno_173,Escola_Industrial,1541
aluno_173,Escola_Zona_Leste,1849
aluno_173,Escola_Getulio_Vargas,1466
aluno_170,Escola_Morgado_Rosa,4417
aluno_173,Escola_Morgado_Rosa,2856
aluno_173,Escola_Passo_Pedras,2392
aluno_173,Escola_Castro_Alves,3001
aluno_172,Escola_Getulio_Vargas,1276
aluno_174,Escola_Zona_Norte,1828
aluno_173,Escola_Menno_Fiege,899
aluno_174,Escola_Central_A,558
aluno_174,Escola_Castro_Alves,3242
aluno_174,Escola_Menno_Fiege,2300
aluno_174,Escola_Central_B,1073
aluno_175,Escola_Central_B,3205
aluno_174,Escola_Morgado_Rosa,2252
aluno_175,Escola_Central_A,2690
aluno_174,Escola_Passo_Pedras,1343
aluno_174,Escola_Industrial,927
aluno_174,Escola_Getulio_Vargas,1360
aluno_174,Escola_Zona_Leste,3142
aluno_175,Escola_Passo_Pedras,1160
aluno_175,Escola_Zona_Norte,3958
aluno_176,Escola_Central_B,1655
aluno_175,Escola_Menno_Fiege,4432
aluno_175,Escola_Castro_Alves,4075
aluno_175,Escola_Morgado_Rosa,3828
aluno_176,Escola_Zona_Norte,3206
aluno_175,Escola_Zona_Leste,5274
aluno_176,Escola_Menno_Fiege,2396
aluno_176,Escola_Morgado_Rosa,1037
aluno_176,Escola_Industrial,724
aluno_177,Escola_Central_A,967
aluno_177,Escola_Central_B,551
aluno_176,Escola_Getulio_Vargas,772
aluno_176,Escola_Passo_Pedras,2731
aluno_177,Escola_Menno_Fiege,960
aluno_177,Escola_Passo_Pedras,2450
aluno_177,Escola_Morgado_Rosa,2910
aluno_177,Escola_Zona_Norte,1865
aluno_175,Escola_Getulio_Vargas,3416
aluno_176,Escola_Central_A,1909
aluno_177,Escola_Industrial,1595
aluno_175,Escola_Industrial,2707
aluno_177,Escola_Getulio_Vargas,1473
aluno_177,Escola_Castro_Alves,3299
aluno_176,Escola_Zona_Leste,3059
aluno_177,Escola_Zona_Leste,1890
aluno_178,Escola_Zona_Norte,3276
aluno_178,Escola_Zona_Leste,2641
aluno_178,Escola_Passo_Pedras,3339
aluno_178,Escola_Central_B,1897
aluno_178,Escola_Menno_Fiege,1978
aluno_178,Escola_Central_A,2175
aluno_176,Escola_Castro_Alves,4619
aluno_178,Escola_Morgado_Rosa,1516
aluno_178,Escola_Industrial,1689
aluno_178,Escola_Castro_Alves,4747
aluno_179,Escola_Menno_Fiege,2228
aluno_179,Escola_Central_A,2347
aluno_179,Escola_Zona_Norte,3526
aluno_179,Escola_Passo_Pedras,3408
aluno_179,Escola_Castro_Alves,4997
aluno_178,Escola_Getulio_Vargas,715
aluno_179,Escola_Zona_Leste,2891
aluno_180,Escola_Passo_Pedras,1073
aluno_179,Escola_Getulio_Vargas,752
aluno_180,Escola_Zona_Norte,3871
aluno_180,Escola_Menno_Fiege,4345
aluno_179,Escola_Central_B,2069
aluno_180,Escola_Central_B,3118
aluno_179,Escola_Industrial,1578
aluno_179,Escola_Morgado_Rosa,1189
aluno_181,Escola_Central_B,2387
aluno_180,Escola_Zona_Leste,5187
aluno_180,Escola_Central_A,2603
aluno_181,Escola_Zona_Norte,3146
aluno_180,Escola_Morgado_Rosa,4099
aluno_180,Escola_Castro_Alves,3804
aluno_180,Escola_Getulio_Vargas,3693
aluno_180,Escola_Industrial,2984
aluno_181,Escola_Getulio_Vargas,2431
aluno_181,Escola_Passo_Pedras,676
aluno_181,Escola_Morgado_Rosa,3004
aluno_181,Escola_Menno_Fiege,3614
aluno_182,Escola_Central_A,2003
aluno_182,Escola_Central_B,2518
aluno_182,Escola_Zona_Norte,3271
aluno_181,Escola_Central_A,1868
aluno_181,Escola_Industrial,1722
aluno_182,Escola_Morgado_Rosa,3732
aluno_182,Escola_Menno_Fiege,3745
aluno_181,Escola_Zona_Leste,4456
aluno_181,Escola_Castro_Alves,3591
aluno_182,Escola_Passo_Pedras,474
aluno_183,Escola_Central_A,905
aluno_182,Escola_Castro_Alves,3015
aluno_182,Escola_Zona_Leste,4587
aluno_183,Escola_Passo_Pedras,1095
aluno_183,Escola_Menno_Fiege,2651
aluno_182,Escola_Industrial,2618
aluno_183,Escola_Central_B,1424
aluno_183,Escola_Zona_Norte,2176
aluno_182,Escola_Getulio_Vargas,3173
aluno_183,Escola_Castro_Alves,3091
aluno_184,Escola_Central_B,2596
aluno_184,Escola_Menno_Fiege,2510
aluno_184,Escola_Central_A,2322
aluno_183,Escola_Morgado_Rosa,2532
aluno_184,Escola_Passo_Pedras,3342
aluno_184,Escola_Industrial,3767
aluno_183,Escola_Industrial,1124
aluno_184,Escola_Morgado_Rosa,5085
aluno_184,Escola_Castro_Alves,451
aluno_185,Escola_Zona_Norte,1291
aluno_184,Escola_Zona_Leste,3565
aluno_185,Escola_Central_B,2797
aluno_185,Escola_Central_A,2523
aluno_183,Escola_Zona_Leste,3494
aluno_184,Escola_Getulio_Vargas,4001
aluno_183,Escola_Getulio_Vargas,1677
aluno_186,Escola_Central_A,1013
aluno_184,Escola_Zona_Norte,1090
aluno_185,Escola_Menno_Fiege,2710
aluno_185,Escola_Castro_Alves,306
aluno_186,Escola_Central_B,594
aluno_185,Escola_Passo_Pedras,3155
aluno_186,Escola_Menno_Fiege,846
aluno_185,Escola_Morgado_Rosa,5286
aluno_185,Escola_Zona_Leste,3764
aluno_185,Escola_Industrial,3968
aluno_186,Escola_Morgado_Rosa,3106
aluno_186,Escola_Passo_Pedras,2507
aluno_187,Escola_Zona_Norte,3305
aluno_186,Escola_Zona_Norte,1006
aluno_186,Escola_Getulio_Vargas,1991
aluno_187,Escola_Menno_Fiege,3774
aluno_187,Escola_Central_A,2029
aluno_187,Escola_Central_B,2548
aluno_185,Escola_Getulio_Vargas,4202
aluno_187,Escola_Passo_Pedras,507
aluno_187,Escola_Industrial,1883
aluno_187,Escola_Morgado_Rosa,2997
aluno_187,Escola_Getulio_Vargas,2592
aluno_186,Escola_Industrial,1791
aluno_186,Escola_Zona_Leste,2199
aluno_187,Escola_Zona_Leste,4617
aluno_187,Escola_Castro_Alves,3422
aluno_186,Escola_Castro_Alves,2420
aluno_188,Escola_Morgado_Rosa,2055
aluno_188,Escola_Castro_Alves,3516
aluno_188,Escola_Passo_Pedras,1571
aluno_188,Escola_Central_A,807
aluno_188,Escola_Central_B,1152
aluno_188,Escola_Zona_Norte,2104
aluno_188,Escola_Getulio_Vargas,1356
aluno_188,Escola_Menno_Fiege,2376
aluno_189,Escola_Central_B,952
aluno_189,Escola_Industrial,1605
aluno_189,Escola_Zona_Norte,1704
aluno_189,Escola_Menno_Fiege,2179
aluno_188,Escola_Zona_Leste,3223
aluno_189,Escola_Zona_Leste,3021
aluno_189,Escola_Castro_Alves,2736
aluno_189,Escola_Getulio_Vargas,2010
aluno_190,Escola_Zona_Norte,869
aluno_190,Escola_Central_A,1137
aluno_190,Escola_Central_B,1410
aluno_189,Escola_Central_A,433
aluno_190,Escola_Morgado_Rosa,3896
aluno_190,Escola_Castro_Alves,2282
aluno_189,Escola_Passo_Pedras,1093
aluno_190,Escola_Passo_Pedras,1936
aluno_190,Escola_Zona_Leste,2855
aluno_188,Escola_Industrial,647
aluno_190,Escola_Menno_Fiege,1562
aluno_190,Escola_Industrial,2578
aluno_189,Escola_Morgado_Rosa,2932
aluno_191,Escola_Central_A,953
aluno_191,Escola_Passo_Pedras,2450
aluno_191,Escola_Morgado_Rosa,3125
aluno_191,Escola_Central_B,609
aluno_191,Escola_Menno_Fiege,908
aluno_191,Escola_Getulio_Vargas,2037
aluno_190,Escola_Getulio_Vargas,2818
aluno_192,Escola_Central_A,1742
aluno_191,Escola_Castro_Alves,2409
aluno_192,Escola_Menno_Fiege,3488
aluno_192,Escola_Central_B,2261
aluno_191,Escola_Zona_Norte,997
aluno_192,Escola_Morgado_Rosa,2350
aluno_192,Escola_Passo_Pedras,1118
aluno_191,Escola_Zona_Leste,2255
aluno_192,Escola_Getulio_Vargas,2305
aluno_192,Escola_Castro_Alves,4033
aluno_191,Escola_Industrial,1810
aluno_193,Escola_Central_B,1499
aluno_192,Escola_Industrial,1357
aluno_192,Escola_Zona_Norte,3020
aluno_192,Escola_Zona_Leste,4330
aluno_193,Escola_Central_A,1777
aluno_193,Escola_Zona_Leste,2314
aluno_193,Escola_Passo_Pedras,2671
aluno_193,Escola_Castro_Alves,4420
aluno_194,Escola_Passo_Pedras,2026
aluno_193,Escola_Menno_Fiege,1651
aluno_193,Escola_Morgado_Rosa,1545
aluno_194,Escola_Zona_Leste,2853
aluno_194,Escola_Central_A,1205
aluno_194,Escola_Central_B,950
aluno_193,Escola_Zona_Norte,2948
aluno_193,Escola_Industrial,1092
aluno_194,Escola_Morgado_Rosa,1589
aluno_193,Escola_Getulio_Vargas,27
aluno_194,Escola_Industrial,430
aluno_194,Escola_Menno_Fiege,2168
aluno_194,Escola_Getulio_Vargas,836
aluno_194,Escola_Zona_Norte,2502
aluno_194,Escola_Castro_Alves,3914
aluno_195,Escola_Menno_Fiege,2900
aluno_195,Escola_Central_B,2258
aluno_195,Escola_Central_A,1915
aluno_195,Escola_Zona_Norte,2297
aluno_195,Escola_Castro_Alves,1768
aluno_195,Escola_Passo_Pedras,1579
aluno_195,Escola_Morgado_Rosa,4560
aluno_195,Escola_Getulio_Vargas,3592
aluno_195,Escola_Zona_Leste,4192
aluno_195,Escola_Industrial,3187
aluno_196,Escola_Menno_Fiege,2809
aluno_196,Escola_Zona_Norte,3666
aluno_197,Escola_Zona_Norte,2456
aluno_196,Escola_Central_A,2369
aluno_196,Escola_Central_B,2114
aluno_196,Escola_Morgado_Rosa,546
aluno_196,Escola_Passo_Pedras,2940
aluno_196,Escola_Industrial,995
aluno_196,Escola_Getulio_Vargas,1214
aluno_197,Escola_Central_A,2715
aluno_197,Escola_Menno_Fiege,1337
aluno_196,Escola_Zona_Leste,3472
aluno_197,Escola_Morgado_Rosa,3748
aluno_197,Escola_Zona_Leste,200
aluno_197,Escola_Castro_Alves,3927
aluno_197,Escola_Passo_Pedras,4087
aluno_197,Escola_Industrial,3235
aluno_197,Escola_Central_B,2182
aluno_198,Escola_Central_B,1718
aluno_197,Escola_Getulio_Vargas,2260
aluno_198,Escola_Menno_Fiege,1559
aluno_198,Escola_Zona_Norte,2857
aluno_198,Escola_Passo_Pedras,3349
aluno_196,Escola_Castro_Alves,5079
aluno_198,Escola_Castro_Alves,4328
aluno_198,Escola_Central_A,1996
aluno_199,Escola_Central_B,1628
aluno_198,Escola_Industrial,2078
aluno_198,Escola_Getulio_Vargas,1070
aluno_199,Escola_Zona_Norte,2211
aluno_199,Escola_Menno_Fiege,1092
aluno_199,Escola_Passo_Pedras,3527
aluno_198,Escola_Morgado_Rosa,2338
aluno_199,Escola_Central_A,2161
aluno_199,Escola_Morgado_Rosa,3188
aluno_199,Escola_Industrial,2674
aluno_199,Escola_Zona_Leste,590
aluno_198,Escola_Zona_Leste,2222
aluno_199,Escola_Castro_Alves,3683
aluno_200,Escola_Passo_Pedras,1286
aluno_200,Escola_Morgado_Rosa,3080
aluno_199,Escola_Getulio_Vargas,1700
aluno_200,Escola_Central_B,2624
aluno_201,Escola_Central_B,1175
aluno_200,Escola_Castro_Alves,4201
aluno_201,Escola_Zona_Norte,943
aluno_200,Escola_Getulio_Vargas,2668
aluno_200,Escola_Zona_Norte,3383
aluno_200,Escola_Industrial,1959
aluno_201,Escola_Menno_Fiege,487
aluno_201,Escola_Central_A,1707
aluno_200,Escola_Zona_Leste,4693
aluno_201,Escola_Morgado_Rosa,3591
aluno_200,Escola_Central_A,2105
aluno_201,Escola_Industrial,2337
aluno_200,Escola_Menno_Fiege,3851
aluno_201,Escola_Passo_Pedras,3192
aluno_201,Escola_Getulio_Vargas,2102
aluno_202,Escola_Central_A,2805
aluno_202,Escola_Zona_Norte,4102
aluno_202,Escola_Passo_Pedras,3376
aluno_202,Escola_Industrial,1430
aluno_201,Escola_Zona_Leste,1541
aluno_203,Escola_Central_B,725
aluno_202,Escola_Castro_Alves,5514
aluno_203,Escola_Central_A,1179
aluno_202,Escola_Zona_Leste,3900
aluno_202,Escola_Getulio_Vargas,1642
aluno_203,Escola_Zona_Leste,1606
aluno_203,Escola_Passo_Pedras,2663
aluno_203,Escola_Industrial,1808
aluno_203,Escola_Castro_Alves,3298
aluno_201,Escola_Castro_Alves,2414
aluno_203,Escola_Zona_Norte,1826
aluno_203,Escola_Morgado_Rosa,2711
aluno_204,Escola_Central_A,2000
aluno_203,Escola_Getulio_Vargas,1223
aluno_204,Escola_Menno_Fiege,3741
aluno_204,Escola_Central_B,2514
aluno_204,Escola_Morgado_Rosa,3424
aluno_204,Escola_Zona_Norte,3267
aluno_205,Escola_Central_A,1870
aluno_203,Escola_Menno_Fiege,669
aluno_204,Escola_Industrial,2309
aluno_202,Escola_Morgado_Rosa,168
